State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting,state_county, latitude , longitude 
Nevada,Clark,32,3,2020-03-23,44,Good,Ozone,32-003-0075,11,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-03-24,46,Good,Ozone,32-003-0601,11,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-03-25,47,Good,Ozone,32-003-0601,11,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-03-26,44,Good,Ozone,32-003-1019,10,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-03-27,43,Good,Ozone,32-003-0601,11,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-03-28,46,Good,Ozone,32-003-1019,11,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-03-29,48,Good,Ozone,32-003-0075,11,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-03-30,49,Good,Ozone,32-003-0075,11,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-03-31,51,Moderate,Ozone,32-003-0075,11,Nevada_Clark,36.11534,-115.10959
Nevada,Clark,32,3,2020-04-01,5,Good,CO,32-003-1501,3,Nevada_Clark,36.11534,-115.10959
Nevada,Washoe,32,31,2020-01-01,51,Moderate,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-02,40,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-03,55,Moderate,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-04,43,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-05,41,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-06,57,Moderate,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-07,40,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-08,39,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-09,37,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-10,43,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-11,39,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-12,41,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-13,43,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-14,40,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-15,42,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-16,43,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-17,37,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-18,53,Moderate,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-19,52,Moderate,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-20,45,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-21,44,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-22,37,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-23,58,Moderate,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-24,39,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-25,35,Good,Ozone,32-031-2002,5,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-26,35,Good,Ozone,32-031-2002,5,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-27,37,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-28,40,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-29,39,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-30,33,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-01-31,42,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-01,48,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-02,42,Good,Ozone,32-031-0025,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-03,41,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-04,40,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-05,40,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-06,43,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-07,50,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-08,61,Moderate,PM10,32-031-1007,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-09,39,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-10,42,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-11,41,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-12,42,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-13,41,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-14,50,Good,PM2.5,32-031-1005,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-15,40,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-16,39,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-17,45,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-18,43,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-19,41,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-20,42,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-21,44,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-22,42,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-23,39,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-24,43,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-25,41,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-26,38,Good,Ozone,32-031-2009,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-27,40,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-28,49,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-02-29,47,Good,Ozone,32-031-2002,6,Nevada_Washoe,39.52684,-119.76947
Nevada,Washoe,32,31,2020-03-01,2,Good,CO,32-031-1005,1,Nevada_Washoe,39.52684,-119.76947
Nevada,White Pine,32,33,2020-01-01,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-02,42,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-03,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-04,44,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-05,42,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-06,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-07,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-08,42,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-09,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-10,40,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-11,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-12,44,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-13,44,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-14,45,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-15,40,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-16,46,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-17,44,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-18,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-19,40,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-20,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-21,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-22,42,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-23,40,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-24,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-25,34,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-26,42,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-27,44,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-28,43,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-29,40,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-30,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-01-31,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-01,51,Moderate,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-02,50,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-03,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-04,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-05,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-06,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-07,39,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-08,43,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-09,39,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-10,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-11,42,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-12,39,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-13,39,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-14,43,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-15,37,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-16,36,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-17,42,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-18,41,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-19,39,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-20,40,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-21,40,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-22,42,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-23,44,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-24,44,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-25,43,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-26,38,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-27,39,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-28,40,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
Nevada,White Pine,32,33,2020-02-29,44,Good,Ozone,32-033-0101,1,Nevada_White Pine,39.16,-114.6
New Hampshire,Grafton,33,9,2020-01-01,30,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-02,32,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-03,19,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-04,25,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-05,31,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-06,30,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-07,31,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-08,31,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-09,34,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-10,21,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-11,19,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-12,28,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-13,25,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-14,23,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-15,21,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-16,34,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-17,36,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-18,36,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-19,32,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-20,37,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-21,38,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-22,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-23,31,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-24,36,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-25,37,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-26,23,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-27,27,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-28,38,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-29,38,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-30,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-01-31,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-01,28,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-02,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-03,33,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-04,32,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-05,33,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-06,27,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-07,31,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-08,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-09,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-10,24,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-11,33,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-12,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-13,32,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-14,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-15,34,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-16,28,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-17,36,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-18,31,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-19,37,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-20,35,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-21,37,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-22,40,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-23,41,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-24,45,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-25,41,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-26,42,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-27,43,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-28,38,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Hampshire,Grafton,33,9,2020-02-29,34,Good,Ozone,33-009-9991,1,New Hampshire_Grafton,43.90788,-71.90848
New Jersey,Mercer,34,21,2020-02-01,22,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-02,21,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-03,30,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-04,22,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-05,29,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-07,29,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-08,31,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-12,29,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-13,27,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-14,30,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-20,32,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-21,32,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-22,34,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-23,38,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-24,37,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-26,36,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-27,36,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-28,35,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Jersey,Mercer,34,21,2020-02-29,34,Good,Ozone,34-021-9991,1,New Jersey_Mercer,40.2575,-74.7365
New Mexico,Dona Ana,35,13,2020-01-01,41,Good,PM2.5,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-02,13,Good,PM2.5,35-013-0025,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-03,16,Good,PM10,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-04,22,Good,PM10,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-05,33,Good,PM2.5,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-06,36,Good,PM10,35-013-0021,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-07,43,Good,PM10,35-013-0021,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-08,42,Good,PM10,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-09,41,Good,PM10,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-10,44,Good,PM10,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-11,16,Good,PM10,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-12,25,Good,PM10,35-013-0021,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-13,42,Good,PM10,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
New Mexico,Dona Ana,35,13,2020-01-14,52,Moderate,PM10,35-013-0016,7,New Mexico_Dona Ana,32.28056,-106.76667
